code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_clicks,average_score,assessment_count,active_weeks
0,1,2482700,1,8,2,10,0,0,120,0,2,1616.0,55.6,5.0,31.0
0,1,2486127,0,0,1,10,0,0,120,0,2,1690.0,73.6,5.0,34.0
0,1,2498700,0,5,2,5,0,0,240,0,2,2864.0,77.2,5.0,37.0
0,1,2516503,1,7,1,5,1,0,60,0,2,3070.0,79.4,5.0,40.0
0,1,2518069,1,1,0,10,0,0,60,0,2,1617.0,76.6,5.0,34.0
0,1,2521459,0,3,2,2,0,0,60,0,2,1078.0,60.8,5.0,33.0
0,1,2523736,1,5,0,3,2,0,120,0,2,470.0,61.75,4.0,29.0
0,1,2529279,0,5,1,7,1,0,60,0,2,1189.0,78.0,5.0,29.0
0,1,2532302,0,0,0,9,0,0,60,0,2,1216.0,63.2,5.0,30.0
0,1,2536991,1,8,1,10,2,0,60,0,0,1080.0,80.8,5.0,33.0
0,1,2542724,0,11,2,5,0,0,60,0,3,228.0,0.0,0.0,3.0
0,1,2550279,0,4,1,0,1,0,60,0,2,2809.0,62.6,5.0,36.0
0,1,2551220,0,8,2,10,0,0,60,0,2,1327.0,64.8,5.0,38.0
0,1,2552472,0,8,1,9,1,0,120,0,3,519.0,53.5,2.0,9.0
0,1,2555340,0,8,1,10,1,0,60,0,2,4441.0,80.6,5.0,39.0
0,1,2557283,1,12,1,9,2,0,60,0,2,7262.0,81.2,5.0,40.0
0,1,2559575,1,9,2,4,0,0,60,0,2,650.0,71.2,5.0,26.0
0,1,2562034,1,0,0,8,0,0,60,0,2,248.0,65.4,5.0,11.0
0,1,2566163,0,8,0,9,0,0,60,0,2,1591.0,71.8,5.0,34.0
0,1,2566592,0,8,0,10,1,0,60,0,2,1359.0,71.8,5.0,34.0
0,1,2569324,1,8,0,10,0,0,120,0,3,493.0,71.2,5.0,25.0
0,1,2574528,1,2,1,0,1,0,60,0,2,988.0,75.4,5.0,33.0
0,1,2574583,1,12,2,8,1,0,60,0,2,1890.0,70.8,5.0,36.0
0,1,2576122,1,5,0,8,0,0,60,0,3,261.0,64.0,2.0,8.0
0,1,2578995,0,11,0,2,0,0,60,1,2,1326.0,79.6,5.0,39.0
0,1,2586560,0,0,2,9,1,0,60,0,2,2905.0,73.6,5.0,37.0
0,1,2594139,0,9,0,6,0,0,60,0,2,1868.0,76.0,5.0,26.0
0,1,2598871,0,0,0,9,1,0,60,0,2,2049.0,72.6,5.0,37.0
0,1,2599352,0,6,0,4,0,0,120,0,2,1160.0,76.4,5.0,26.0
0,1,2600688,1,11,0,3,0,0,60,0,2,582.0,70.0,5.0,20.0
0,1,2606098,0,1,0,10,0,0,60,0,2,491.0,71.4,5.0,26.0
0,1,2613116,0,3,2,2,1,0,60,0,2,1181.0,78.2,5.0,31.0
0,1,2617002,0,12,0,9,0,0,60,0,2,1473.0,64.8,5.0,32.0
0,1,2620584,1,11,0,5,0,0,60,1,1,92.0,0.0,0.0,3.0
0,1,2639449,1,1,0,2,0,0,120,0,2,797.0,56.0,4.0,21.0
0,1,2639540,0,5,0,10,1,0,60,0,2,1964.0,79.4,5.0,37.0
0,1,2639641,1,7,2,4,1,0,120,0,2,2042.0,65.6,5.0,39.0
0,1,2641155,1,1,2,6,1,0,60,0,2,4109.0,79.2,5.0,39.0
0,1,2643002,0,9,0,9,1,0,60,0,2,2434.0,51.2,5.0,36.0
0,1,2645733,0,9,0,5,0,0,180,0,2,1596.0,82.6,5.0,36.0
0,1,2649826,1,0,2,7,1,0,60,0,0,5974.0,83.4,5.0,41.0
0,1,2650282,1,3,0,1,1,0,60,0,2,641.0,84.2,5.0,27.0
0,1,2664024,1,7,1,10,1,0,60,0,2,808.0,63.2,5.0,31.0
0,1,2666246,1,5,0,10,0,0,60,0,2,612.0,76.0,5.0,23.0
0,1,2669816,1,12,0,10,0,0,60,0,1,280.0,57.2,5.0,16.0
0,1,2671132,1,3,1,3,2,0,60,0,2,3720.0,68.8,5.0,37.0
0,1,2676809,0,4,1,2,0,0,150,0,1,309.0,43.333333333333336,3.0,14.0
0,1,2678643,0,8,0,9,0,0,60,0,2,2287.0,71.4,5.0,36.0
0,1,2685865,0,1,2,4,0,0,60,0,2,2815.0,78.6,5.0,40.0
0,1,2688067,1,0,0,2,0,0,60,0,2,289.0,67.8,5.0,9.0
0,1,2689958,1,0,0,5,1,0,60,0,0,3929.0,81.6,5.0,41.0
0,1,2691206,0,11,0,6,0,0,60,0,0,2297.0,84.8,5.0,37.0
0,1,2691244,1,8,0,5,1,0,180,0,2,472.0,58.25,4.0,33.0
0,1,2694424,1,0,0,8,1,0,120,0,2,4218.0,79.4,5.0,40.0
0,1,2698257,1,1,2,7,0,0,120,0,2,758.0,67.8,5.0,29.0
0,3,6516,1,6,1,9,2,0,60,0,2,2791.0,61.8,5.0,39.0
0,3,24734,0,8,2,7,0,0,60,0,2,499.0,46.8,5.0,33.0
0,3,26192,0,0,0,7,1,0,60,0,0,2223.0,86.2,5.0,35.0
0,3,28061,1,12,2,5,1,0,60,0,2,1590.0,77.6,5.0,42.0
0,3,31600,0,9,0,5,0,0,60,0,2,429.0,54.8,5.0,11.0
0,3,46844,1,4,1,4,1,0,60,0,2,340.0,64.8,5.0,29.0
0,3,52765,0,12,2,1,1,0,120,0,2,4938.0,63.0,5.0,41.0
0,3,55104,0,11,0,7,0,0,60,0,2,1480.0,71.0,5.0,33.0
0,3,58071,1,0,1,10,2,0,60,0,2,3648.0,76.0,5.0,38.0
0,3,58316,0,10,0,8,0,0,120,0,2,1295.0,73.4,5.0,37.0
0,3,62487,0,1,0,2,0,0,60,0,2,683.0,71.6,5.0,27.0
0,3,63165,1,7,0,9,1,0,60,0,2,912.0,51.4,5.0,36.0
0,3,65002,0,0,0,8,0,1,60,0,1,176.0,67.0,4.0,9.0
0,3,70011,0,6,1,5,0,0,60,0,2,6396.0,80.2,5.0,40.0
0,3,75255,1,5,0,5,0,0,120,0,2,950.0,81.8,5.0,33.0
0,3,79403,1,8,2,9,1,0,60,0,3,1782.0,60.666666666666664,3.0,26.0
0,3,85092,0,9,2,4,0,0,60,0,2,665.0,58.0,4.0,19.0
0,3,85144,1,6,0,6,1,0,60,0,2,656.0,77.6,5.0,36.0
0,3,85302,1,3,2,9,1,0,60,0,2,2280.0,71.2,5.0,39.0
0,3,87431,1,7,2,2,1,0,60,0,3,802.0,50.0,3.0,19.0
0,3,94961,1,8,2,8,1,1,60,0,2,1240.0,65.33333333333333,6.0,33.0
0,3,95755,1,7,2,10,0,0,60,0,3,381.0,45.0,2.0,16.0
0,3,101116,0,0,2,7,1,0,60,0,2,1769.0,82.6,5.0,40.0
0,3,107489,0,3,1,3,0,0,60,0,2,3722.0,82.0,5.0,41.0
0,3,108872,1,3,1,9,2,0,60,0,2,1377.0,61.8,5.0,35.0
0,3,109155,0,8,1,10,0,0,60,0,2,3019.0,67.8,5.0,37.0
0,3,111512,1,10,0,5,0,0,60,0,1,439.0,0.0,0.0,7.0
0,3,117818,0,3,0,5,1,0,60,0,2,1695.0,57.6,5.0,33.0
0,3,119902,0,9,0,7,1,0,60,0,3,2590.0,67.0,4.0,27.0
0,3,121349,0,9,0,5,1,1,60,0,2,2259.0,76.0,5.0,33.0
0,3,124064,0,7,0,7,0,0,120,0,0,2042.0,87.2,5.0,40.0
0,3,125018,1,8,1,8,1,0,60,0,2,2195.0,64.8,5.0,38.0
0,3,129955,1,11,0,6,0,1,60,0,3,1888.0,81.0,6.0,22.0
0,3,130034,0,0,0,7,1,0,60,0,2,1831.0,78.4,5.0,37.0
0,3,130547,0,8,0,8,1,0,60,0,2,1252.0,58.4,5.0,33.0
0,3,130636,1,7,0,2,0,0,60,0,2,332.0,60.0,5.0,13.0
0,3,131390,1,0,0,10,1,0,60,0,2,157.0,78.6,5.0,8.0
0,3,133816,0,8,0,8,1,0,60,0,2,4000.0,65.4,5.0,39.0
0,3,133922,1,4,2,1,0,0,60,0,2,574.0,78.2,5.0,31.0
0,3,135335,0,0,2,3,0,1,120,0,3,73.0,0.0,0.0,7.0
0,3,135400,0,7,2,10,1,1,60,1,2,610.0,53.142857142857146,7.0,22.0
0,3,135471,1,0,2,10,1,0,60,0,0,2291.0,84.0,5.0,38.0
0,3,139033,1,7,0,10,1,0,60,0,1,790.0,61.0,5.0,31.0
0,3,141377,1,9,0,10,0,1,210,0,2,756.0,48.833333333333336,6.0,19.0
0,3,141506,1,6,0,3,1,0,60,0,1,415.0,75.0,1.0,14.0
0,3,146503,1,0,2,4,1,0,120,1,2,368.0,63.4,5.0,34.0
0,3,147756,1,4,2,7,0,1,120,0,2,1718.0,68.66666666666667,9.0,38.0
0,3,148993,0,5,0,4,1,1,60,1,2,3812.0,79.5,8.0,41.0
0,3,149741,0,6,0,3,1,0,60,0,2,2342.0,66.4,5.0,40.0
0,3,149962,1,11,0,7,0,0,60,0,2,141.0,68.4,5.0,11.0
0,3,151587,0,10,0,1,0,0,120,0,3,166.0,67.0,3.0,18.0
0,3,152668,0,8,2,10,0,0,60,0,3,765.0,71.0,1.0,11.0
0,3,155984,0,0,2,8,0,1,120,0,2,2645.0,78.14285714285714,7.0,38.0
0,3,158707,0,7,0,9,0,0,60,0,3,4746.0,74.0,3.0,28.0
0,3,159954,1,1,0,5,1,1,60,0,3,2062.0,68.2,5.0,33.0
0,3,164944,0,0,0,5,0,0,60,1,2,1300.0,62.4,5.0,37.0
0,3,165226,0,10,0,4,0,0,60,0,1,1062.0,77.0,1.0,13.0
0,3,167961,1,9,1,8,2,0,60,0,2,2129.0,76.0,5.0,36.0
0,3,174024,1,4,0,2,1,0,60,0,2,812.0,60.4,5.0,27.0
0,3,174094,0,7,2,4,1,0,60,1,2,4841.0,75.4,5.0,41.0
0,3,174745,0,1,0,8,1,0,60,0,2,1610.0,65.0,5.0,28.0
0,3,175447,1,3,0,6,1,0,60,0,2,3779.0,69.6,5.0,39.0
0,3,175772,0,0,1,10,1,0,270,0,3,3018.0,85.0,1.0,14.0
0,3,183057,1,10,2,10,0,0,60,0,2,833.0,65.6,5.0,30.0
0,3,185350,1,12,2,2,1,0,60,0,1,236.0,59.6,5.0,20.0
0,3,188278,1,12,0,8,1,1,60,0,2,4497.0,71.66666666666667,6.0,41.0
0,3,199636,1,0,0,4,1,0,60,0,2,1836.0,75.8,5.0,34.0
0,3,199897,1,1,1,2,1,0,60,0,2,2135.0,69.4,5.0,37.0
0,3,200804,1,8,0,10,0,0,60,0,2,930.0,66.0,5.0,24.0
0,3,205494,1,9,1,4,1,0,60,0,2,1114.0,66.4,5.0,26.0
0,3,228021,1,6,0,5,1,0,60,0,0,4028.0,83.0,5.0,42.0
0,3,228383,1,12,1,6,0,0,60,0,2,2386.0,70.6,5.0,37.0
0,3,232307,1,8,2,6,1,0,60,0,2,702.0,66.2,5.0,21.0
0,3,235068,0,1,2,4,1,0,60,0,2,2811.0,59.6,5.0,41.0
0,3,235507,1,12,0,10,0,1,180,0,2,1257.0,57.833333333333336,6.0,39.0
0,3,236875,1,11,0,5,0,0,60,0,2,201.0,46.4,5.0,23.0
0,3,237274,1,12,0,2,0,0,60,0,2,2025.0,72.4,5.0,40.0
0,3,243510,0,9,2,7,0,0,60,0,1,549.0,43.6,5.0,21.0
0,3,244246,0,7,0,7,0,0,60,0,2,1365.0,67.2,5.0,39.0
0,3,248581,0,11,0,5,0,0,60,0,0,2883.0,85.0,5.0,35.0
0,3,252073,0,12,0,4,1,0,120,0,2,865.0,49.0,5.0,29.0
0,3,254625,1,10,0,3,1,0,60,0,0,1987.0,82.8,5.0,39.0
0,3,258587,1,9,0,2,1,0,60,0,0,6609.0,80.6,5.0,42.0
0,3,260355,0,3,0,9,1,1,120,0,3,426.0,57.5,3.0,21.0
0,3,260623,1,7,2,5,0,0,60,0,2,1178.0,70.2,5.0,29.0
0,3,263251,1,0,0,5,1,0,60,0,2,2485.0,74.0,5.0,33.0
0,3,263543,1,0,2,10,1,0,60,0,2,1594.0,79.6,5.0,39.0
0,3,263952,1,4,2,0,1,0,60,0,0,1444.0,88.8,5.0,35.0
0,3,266524,0,8,0,4,0,0,240,0,2,359.0,53.8,5.0,18.0
0,3,268733,1,0,0,4,0,1,120,0,1,191.0,43.0,2.0,14.0
0,3,273346,1,1,2,8,1,0,60,0,2,2080.0,81.8,5.0,42.0
0,3,274947,1,0,2,5,0,0,120,0,3,251.0,54.0,5.0,18.0
0,3,275674,0,3,0,3,0,0,60,0,3,2090.0,45.0,3.0,22.0
0,3,275792,0,0,1,6,0,0,60,0,2,605.0,73.0,5.0,30.0
0,3,277123,0,1,0,8,1,0,60,0,1,537.0,46.0,5.0,14.0
0,3,277880,0,7,0,7,0,1,120,0,3,2028.0,67.66666666666667,6.0,27.0
0,3,281077,0,0,1,6,0,0,60,0,2,895.0,72.4,5.0,33.0
0,3,281636,0,11,0,3,0,0,60,0,2,2682.0,83.0,5.0,37.0
0,3,285315,1,0,1,8,0,0,60,0,2,1157.0,86.2,5.0,28.0
0,3,287040,0,0,0,5,1,0,90,0,2,2267.0,72.8,5.0,39.0
0,3,287204,1,6,0,1,0,0,60,0,2,1845.0,73.6,5.0,32.0
0,3,287210,1,6,0,8,1,0,60,0,2,3275.0,73.4,5.0,43.0
0,3,288994,1,6,0,4,0,0,120,0,1,134.0,0.0,0.0,3.0
0,3,289449,1,1,1,10,1,0,60,0,2,1336.0,75.2,5.0,35.0
0,3,290164,0,6,1,4,1,0,60,0,2,5805.0,66.0,5.0,41.0
0,3,292525,1,8,0,8,0,0,60,0,2,311.0,84.6,5.0,11.0
0,3,292775,1,7,0,5,0,0,60,0,2,1859.0,81.6,5.0,39.0
0,3,293824,0,9,0,6,1,0,60,0,2,7901.0,60.0,5.0,43.0
0,3,294496,1,5,0,2,1,0,60,1,2,1422.0,80.6,5.0,40.0
0,3,294655,1,10,0,8,1,0,60,0,1,2219.0,77.6,5.0,37.0
0,3,295060,1,0,0,8,0,0,60,0,1,1097.0,67.0,5.0,38.0
0,3,295075,1,8,1,8,2,0,60,0,2,1642.0,64.0,5.0,26.0
0,3,296424,1,6,0,4,1,0,60,0,2,1695.0,77.2,5.0,38.0
0,3,298034,1,6,0,8,1,0,120,0,1,1681.0,72.8,5.0,37.0
0,3,298838,0,12,0,8,0,0,60,0,2,1604.0,79.2,5.0,37.0
0,3,301967,1,9,0,3,0,0,60,0,2,193.0,52.8,5.0,18.0
0,3,302476,1,7,0,8,0,0,60,0,0,1766.0,85.2,5.0,37.0
0,3,303521,0,2,0,3,1,0,60,0,2,7163.0,80.4,5.0,41.0
0,3,303985,0,6,1,8,0,1,60,0,2,381.0,74.8,5.0,14.0
0,3,304465,0,11,0,6,0,0,60,0,2,3553.0,75.6,5.0,41.0
0,3,306646,1,8,0,9,0,0,60,0,2,144.0,52.8,5.0,12.0
0,3,309142,0,8,0,10,1,0,60,0,2,560.0,66.0,5.0,26.0
0,3,310412,0,3,0,5,1,0,60,0,2,2339.0,76.0,5.0,34.0
0,3,311235,1,9,0,6,1,0,60,0,2,1168.0,65.8,5.0,29.0
0,3,311659,1,0,0,8,0,0,120,0,1,112.0,0.0,0.0,5.0
0,3,313937,1,6,1,9,1,0,60,0,2,6965.0,80.8,5.0,43.0
0,3,315076,1,12,0,1,0,0,60,0,2,1435.0,68.6,5.0,32.0
0,3,315744,1,6,0,10,1,0,60,0,0,4574.0,82.4,5.0,40.0
0,3,323370,0,11,0,4,0,0,120,0,2,2141.0,75.2,5.0,31.0
0,3,323805,0,11,0,3,0,0,180,0,3,0.0,0.0,0.0,0.0
0,3,328024,1,12,0,2,1,0,60,0,2,2444.0,55.8,5.0,35.0
0,3,328734,0,0,0,9,0,0,180,0,3,0.0,0.0,0.0,0.0
0,3,329659,0,0,0,4,0,0,60,1,1,487.0,49.8,5.0,22.0
0,3,330594,1,9,2,6,0,0,60,0,2,1043.0,59.6,5.0,34.0
0,3,331358,0,8,1,10,1,1,60,0,0,6588.0,84.66666666666667,6.0,40.0
0,3,332884,1,10,0,7,0,0,60,0,2,1648.0,82.2,5.0,40.0
0,3,334441,1,3,1,7,0,0,60,0,1,283.0,39.8,5.0,28.0
0,3,335247,1,9,0,9,0,0,60,0,2,604.0,70.2,5.0,28.0
0,3,335764,0,7,0,3,0,1,60,0,2,3928.0,86.875,8.0,42.0
0,3,337748,0,12,0,4,0,0,120,0,3,93.0,44.0,1.0,5.0
0,3,338407,1,1,0,7,1,0,60,0,2,270.0,73.8,5.0,18.0
0,3,341876,1,0,1,2,0,0,120,0,3,1784.0,68.5,2.0,14.0
0,3,342007,0,11,1,8,0,1,60,0,2,3178.0,82.33333333333333,6.0,38.0
0,3,345440,1,8,1,10,0,0,60,0,2,165.0,73.8,5.0,14.0
0,3,345519,0,4,0,0,0,0,60,0,2,1141.0,77.4,5.0,33.0
0,3,346118,0,0,0,3,1,0,120,0,2,700.0,72.6,5.0,23.0
0,3,348275,1,6,1,5,1,0,120,0,3,545.0,61.5,2.0,14.0
0,3,348807,1,1,0,9,1,0,60,0,2,425.0,76.6,5.0,25.0
0,3,350156,1,9,0,4,0,0,120,0,2,560.0,52.2,5.0,22.0
0,3,350939,1,0,2,9,0,0,60,0,2,1427.0,69.6,5.0,39.0
0,3,351336,0,1,0,2,0,0,60,0,2,944.0,64.6,5.0,40.0
0,3,353665,1,8,0,8,1,0,60,0,2,398.0,64.6,5.0,26.0
0,3,354170,0,10,0,1,0,0,60,0,1,945.0,58.0,5.0,31.0
0,3,356170,1,5,1,4,0,0,60,0,2,768.0,71.5,4.0,24.0
0,3,358182,1,8,2,9,0,0,120,0,2,1901.0,75.0,5.0,37.0
0,3,364957,0,0,1,8,1,0,60,0,2,1638.0,59.6,5.0,36.0
0,3,369834,1,11,0,7,0,0,60,0,3,1265.0,73.6,5.0,36.0
0,3,371710,1,6,1,2,0,0,60,0,2,2960.0,81.6,5.0,36.0
0,3,373872,0,8,0,5,0,0,60,0,2,1528.0,65.6,5.0,29.0
0,3,375260,1,2,1,0,0,0,60,0,2,829.0,71.4,5.0,36.0
0,3,375646,1,3,0,5,0,0,120,0,2,606.0,75.6,5.0,26.0
0,3,377546,1,0,0,6,0,0,120,1,0,1660.0,83.0,5.0,40.0
0,3,381642,0,5,0,3,0,0,60,0,3,1290.0,78.8,5.0,35.0
0,3,382095,1,8,2,6,0,0,60,0,2,2392.0,76.6,5.0,41.0
0,3,383180,0,8,0,8,0,0,60,0,3,657.0,72.0,3.0,21.0
0,3,383600,1,6,0,8,0,0,60,0,2,725.0,78.6,5.0,21.0
0,3,383723,1,0,1,10,2,0,60,0,2,7532.0,80.2,5.0,41.0
0,3,384203,1,6,1,3,0,0,120,0,2,5184.0,75.4,5.0,43.0
0,3,384725,0,0,2,10,1,0,60,0,2,4677.0,80.4,5.0,39.0
0,3,387533,1,6,1,6,1,0,60,0,1,1096.0,55.0,2.0,23.0
0,3,387954,0,8,0,7,1,0,60,0,3,532.0,0.0,0.0,6.0
0,3,388147,0,9,0,2,1,0,300,0,1,441.0,40.0,2.0,15.0
0,3,390890,1,6,0,1,0,1,90,0,2,997.0,68.625,8.0,34.0
0,3,391249,1,8,1,10,1,0,60,0,0,2648.0,82.2,5.0,39.0
0,3,396599,0,8,2,7,0,0,120,1,1,1039.0,54.25,4.0,23.0
0,3,396655,0,8,2,5,0,0,180,1,1,462.0,40.2,5.0,25.0
0,3,398171,0,9,0,8,0,0,120,0,2,1337.0,69.2,5.0,40.0
0,3,398349,0,1,1,8,0,0,60,0,2,4295.0,79.8,5.0,37.0
0,3,400147,1,7,2,7,1,0,60,0,2,338.0,59.2,5.0,17.0
0,3,400682,0,3,0,3,0,0,60,0,2,1584.0,52.6,5.0,29.0
0,3,401404,1,11,0,10,0,0,180,0,2,1326.0,75.6,5.0,40.0
0,3,402204,1,11,0,0,1,0,60,0,2,751.0,70.4,5.0,33.0
0,3,402727,0,0,0,7,0,0,60,1,2,414.0,73.2,5.0,30.0
0,3,402961,0,5,2,9,1,0,60,0,2,4555.0,67.6,5.0,40.0
0,3,404356,0,7,0,10,0,0,60,0,2,2076.0,74.0,5.0,37.0
0,3,406671,1,9,0,9,1,0,60,0,2,405.0,79.6,5.0,19.0
0,3,406682,1,7,1,8,2,0,60,0,0,2752.0,83.6,5.0,37.0
0,3,409100,1,7,1,9,1,0,60,0,2,2180.0,77.4,5.0,39.0
0,3,409703,1,0,0,4,0,0,120,0,2,2808.0,63.8,5.0,39.0
0,3,410092,0,5,0,1,1,0,60,0,2,339.0,66.4,5.0,21.0
0,3,411971,1,2,0,5,0,0,60,0,2,1318.0,73.2,5.0,28.0
0,3,415969,1,11,1,1,1,1,60,0,1,1417.0,59.666666666666664,6.0,21.0
0,3,418731,1,2,0,8,0,0,90,0,1,127.0,41.2,5.0,11.0
0,3,421455,0,4,0,6,0,0,60,0,2,1472.0,77.8,5.0,38.0
0,3,424577,1,3,1,2,0,0,120,0,2,2196.0,59.4,5.0,36.0
0,3,429858,1,2,2,0,0,0,300,0,0,232.0,83.0,5.0,16.0
0,3,431025,1,0,0,10,0,0,150,0,1,300.0,55.2,5.0,14.0
0,3,439305,1,7,0,7,1,0,60,0,2,613.0,73.0,5.0,23.0
0,3,440319,0,11,0,3,0,0,60,0,3,676.0,69.33333333333333,3.0,19.0
0,3,442064,0,9,1,8,0,0,120,0,2,402.0,53.0,5.0,19.0
0,3,442132,1,9,1,3,0,0,60,0,2,176.0,65.8,5.0,18.0
0,3,446108,1,9,0,8,0,0,120,0,2,879.0,57.6,5.0,31.0
0,3,447481,1,2,0,8,0,0,60,0,2,767.0,52.4,5.0,18.0
0,3,468120,1,11,2,6,0,0,120,0,1,116.0,40.0,2.0,12.0
0,3,468694,1,8,0,10,0,0,120,0,3,473.0,61.2,5.0,18.0
0,3,470588,1,7,1,10,1,1,60,0,3,842.0,79.33333333333333,3.0,16.0
0,3,470982,0,0,1,3,1,1,120,0,2,1528.0,61.6,5.0,29.0
0,3,476603,1,10,0,1,0,0,120,0,0,1365.0,83.8,5.0,33.0
0,3,481022,1,1,0,3,0,0,180,0,1,79.0,49.0,3.0,12.0
0,3,483800,0,12,0,4,0,0,120,0,2,1368.0,70.6,5.0,37.0
0,3,484897,0,9,0,10,0,0,120,0,2,711.0,64.8,5.0,34.0
0,3,485962,0,0,1,8,0,0,120,0,2,1034.0,80.4,5.0,33.0
0,3,488382,0,3,0,2,0,0,180,0,3,0.0,0.0,0.0,0.0
0,3,488990,1,9,0,9,1,0,60,0,2,710.0,54.0,5.0,31.0
0,3,500113,1,7,0,8,0,0,120,0,2,473.0,75.4,5.0,13.0
0,3,503889,0,12,0,4,0,0,60,0,2,1901.0,69.0,5.0,38.0
0,3,514526,1,3,2,2,0,0,120,1,3,45.0,0.0,0.0,2.0
0,3,518808,0,6,1,10,0,0,60,0,2,1443.0,73.8,5.0,29.0
0,3,522482,0,6,1,8,0,0,90,0,3,212.0,75.0,1.0,7.0
0,3,527100,1,11,1,8,0,0,120,0,0,914.0,90.8,5.0,31.0
0,3,527801,1,9,2,10,1,0,120,0,1,607.0,49.5,4.0,34.0
0,3,533068,1,8,1,10,0,0,60,0,2,398.0,58.2,5.0,17.0
0,3,537081,0,6,1,2,0,0,120,0,1,871.0,60.8,5.0,33.0
0,3,544253,1,3,0,7,1,0,120,0,2,2270.0,73.2,5.0,39.0
0,3,548120,1,3,1,9,0,0,60,0,2,804.0,74.6,5.0,37.0
0,3,561467,0,8,0,9,0,0,90,0,3,453.0,0.0,0.0,11.0
0,3,567922,0,5,0,6,0,0,120,0,3,0.0,0.0,0.0,0.0
0,3,569505,0,1,1,7,1,0,60,0,0,4225.0,85.8,5.0,38.0
0,3,570317,1,10,0,8,0,0,120,0,2,1027.0,75.8,5.0,25.0
0,3,574505,0,11,1,5,0,0,120,0,2,850.0,42.0,5.0,31.0
0,3,588477,1,12,1,3,0,0,60,0,2,5183.0,76.8,5.0,38.0
0,3,593846,1,8,1,6,0,0,120,0,3,934.0,64.8,5.0,24.0
0,3,593987,0,0,1,8,1,0,180,0,1,1667.0,72.4,5.0,34.0
0,3,596288,0,6,1,8,0,0,120,0,2,375.0,77.4,5.0,15.0
0,3,598070,0,3,0,2,0,0,60,0,3,3.0,0.0,0.0,1.0
0,3,603834,0,6,1,6,0,0,90,0,2,341.0,61.8,5.0,20.0
0,3,603861,1,4,1,0,2,1,60,0,3,1105.0,63.0,10.0,32.0
0,3,608440,0,8,1,6,1,0,120,0,3,187.0,0.0,0.0,2.0
0,3,623710,0,7,0,3,1,0,120,0,3,0.0,0.0,0.0,0.0
0,3,623840,1,0,0,1,0,0,120,0,2,2370.0,79.8,5.0,34.0
0,3,626240,1,8,1,4,0,0,120,0,2,588.0,56.0,5.0,33.0
0,3,628088,1,7,0,8,0,0,60,1,3,519.0,80.0,1.0,10.0
0,3,628312,0,7,1,9,0,0,120,0,3,77.0,0.0,0.0,1.0
0,3,630142,1,0,0,10,0,0,120,0,3,455.0,84.5,2.0,12.0
0,3,637665,0,8,1,10,0,0,60,0,2,2983.0,51.8,5.0,41.0
0,3,639053,1,4,0,7,0,0,120,0,2,195.0,65.6,5.0,21.0
0,3,642878,1,9,1,8,0,0,60,0,3,578.0,44.0,2.0,12.0
0,3,648130,1,12,0,9,0,0,240,0,3,447.0,53.0,5.0,28.0
0,3,676546,1,6,1,9,0,0,120,0,3,321.0,74.0,4.0,19.0
0,3,677186,1,7,1,8,0,0,60,0,2,636.0,55.6,5.0,32.0
0,3,677281,1,10,0,9,0,0,60,0,1,126.0,0.0,0.0,11.0
0,3,684180,1,4,1,0,0,0,120,0,2,171.0,62.6,5.0,11.0
0,3,687698,1,12,1,3,0,0,120,0,2,174.0,52.6,5.0,15.0
0,3,696073,0,2,2,0,0,0,60,0,2,2168.0,73.2,5.0,40.0
0,3,696578,1,8,1,7,0,0,60,0,3,1667.0,78.33333333333333,3.0,16.0
0,3,721259,0,8,2,6,2,1,60,0,3,4108.0,65.0,2.0,19.0
0,3,852847,1,9,0,7,2,0,60,0,1,181.0,34.5,2.0,23.0
0,3,998493,0,8,0,10,2,0,60,0,2,10464.0,68.8,5.0,43.0
0,3,1045203,1,10,2,1,1,0,60,0,2,3533.0,79.4,5.0,39.0
0,3,1112555,0,8,0,4,1,0,60,0,2,2404.0,66.8,5.0,39.0
0,3,1183831,1,9,1,8,2,0,60,0,3,2818.0,71.33333333333333,3.0,27.0
0,3,1268696,1,9,1,9,1,0,60,0,2,326.0,60.2,5.0,21.0
0,3,1336190,1,3,1,9,2,0,60,0,2,1021.0,0.0,0.0,21.0
0,3,1352868,1,12,0,3,1,1,60,0,2,1732.0,68.57142857142857,7.0,38.0
0,3,1398979,0,8,0,10,2,0,60,0,3,5071.0,72.75,4.0,35.0
0,3,1456619,1,9,0,10,1,1,60,0,3,1173.0,63.0,1.0,14.0
0,3,1469279,0,0,1,5,1,0,120,0,3,0.0,0.0,0.0,0.0
0,3,1471214,1,1,0,7,1,0,60,0,2,1161.0,71.0,5.0,19.0
0,3,1472925,0,0,2,5,1,1,60,1,2,1462.0,61.9,10.0,29.0
0,3,1484804,0,11,0,5,1,0,60,0,2,1454.0,65.8,5.0,42.0
0,3,1511033,1,10,0,6,1,0,60,0,2,679.0,74.6,5.0,23.0
0,3,1576513,0,1,0,7,1,0,60,0,0,15716.0,86.6,5.0,43.0
0,3,1609002,0,1,0,8,1,0,60,0,2,1025.0,79.4,5.0,37.0
0,3,1629771,1,7,0,7,1,0,60,0,0,522.0,80.2,5.0,26.0
0,3,1676594,1,3,1,9,2,0,60,0,3,177.0,0.0,0.0,4.0
0,3,1686551,0,6,0,5,1,0,60,0,3,647.0,80.0,1.0,12.0
